,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent
23,-328.15244133997174,-59.16752779433838,329.07285739824937,50.1067435701571,0.920416058277624,-9.060784224181283,0.5709594774623518,0.5640816152503723,0.5709594774623518,0.9773221508397475,-3.4240488031112557,0.9875236147775164,-0.8155229304062661,56.86352238159681
24,-43.13995600713798,-154.3862568774733,43.217547209695994,149.35531499839186,0.07759120255801122,-5.030941879081439,0.27448382163346163,0.2637355514737705,0.27448382163346163,0.9773221508397475,-3.4240488031112557,0.9865809948387466,-3.2997459179701667,27.336645683177665
25,49.10595652090687,52.285771784533814,-49.0631403075223,-64.31827816514563,0.04281621338456887,-12.032506380611814,0.12280871858573447,0.1392496662244646,0.1392496662244646,0.9774444325072937,-3.6247847931135184,0.9721848370880568,-3.8428473444442948,13.868281068172383
26,-11.842629274638082,-50.214712408830266,11.861065319510951,19.534923762566333,0.018436044872869317,-30.679788646263933,0.08833098483661302,0.03887631870787419,0.08833098483661302,0.9774444325072937,-3.6247847931135184,0.9837718102129082,-3.5297051365437726,8.797140833127566
27,-603.0728573982494,-165.10674357015557,606.2474465151546,194.8762874110737,3.1745891169051674,29.769543840918118,1.0595887646064417,1.0473021219229173,1.0595887646064417,0.9875236147775164,-0.8155229304062661,1.0175377782340824,3.9344878613255663,70.35169372472045
28,43.75255348484449,3.499762505512048,-43.740472425458975,-22.39182611130767,0.012081059385515402,-18.89206360579562,0.07218685234675999,0.08093330165712392,0.08093330165712392,1.0175377782340824,3.9344878613255663,1.0160560562864394,3.706057532441128,8.060383953430131
29,354.6506097108053,66.02366284114295,-351.817547209696,-57.15531499838399,2.833062501109339,8.868347842758958,0.5941575693944531,0.604591078901665,0.604591078901665,1.0160560562864394,3.706057532441128,0.9865809948387466,-3.2997459179701667,60.21299182148264
30,-558.4101372853461,-128.23183672983305,560.0000000000001,214.72036840700835,1.589862714654032,86.4885316771753,0.9436590028955525,0.9436590028955523,0.9436590028955525,1.0160560562864394,3.706057532441128,1.0635999999999999,11.751311485958011,62.65450462467032
31,102.88739304068976,-33.84992257896026,-102.54815074117738,-15.986925458758371,0.33924229951237805,-49.83684803771863,0.18094809772288328,0.17345731529775885,0.18094809772288328,1.0017180242866774,0.8189634493360195,1.0013130653049018,-1.0928991296893047,18.0211496803659
32,294.2024682516758,85.51384529504413,-292.8610653195111,-95.03492376256675,1.3414029321646694,-9.521078467522614,0.5120454439203393,0.5237551813374955,0.5237551813374955,1.0013130653049018,-1.0928991296893047,0.9837718102129082,-3.5297051365437726,52.1623086262296
33,-140.91460570018353,-41.59736746014363,141.76648042308588,-27.976932174522304,0.8518747229023518,-69.57429963466593,0.2455552517654581,0.23924994942281383,0.2455552517654581,1.0013130653049018,-1.0928991296893047,1.0107372799526735,2.6851559954922504,24.45556489708059
34,-189.73971181031428,-44.92955237613974,191.7889177823786,-37.18486902296097,2.0492059720643283,-82.1144213991007,0.325878298049195,0.32211984240557534,0.325878298049195,1.0013130653049018,-1.0928991296893047,1.0149378185529951,5.629675239372036,32.455171735053575
35,-347.7664804230855,0.3769321745215244,349.4262290224638,-8.018881371974494,1.6597485993783039,-7.64194919745297,0.5757977563341753,0.5763027242025679,0.5763027242025679,1.0107372799526735,2.6851559954922504,1.0149378185529951,5.629675239372036,57.3956719344041
