,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent
22,-328.34053997727017,-34.841348608081766,329.22641124359404,24.69882588991843,0.8858712663238748,-10.142522718163335,0.5587087498573335,0.5548880702612604,0.5587087498573335,0.9889873608112137,-10.0182596237493,0.9956994378006891,-7.448753136395868,55.643436629706066
23,-43.22450417954327,-138.84345976870344,43.28656394063849,133.35741856284446,0.06205976109522027,-5.486041205858982,0.24606069955725915,0.23529056464275644,0.24606069955725915,0.9889873608112137,-10.0182596237493,0.9972054247725077,-9.893719303829727,24.505903919299037
24,198.9847177196997,1.0982384813092567,-198.7032521592899,-10.783669842731177,0.2814655604097993,-9.68543136142192,0.33533107764526515,0.3359855587334144,0.3359855587334144,0.9930538759759031,-11.211270966563383,0.9911588343242538,-12.15803386890687,33.46178335430223
25,25.623511474846612,-59.91281069550184,-25.589270665746927,28.418027526598223,0.03424080909968552,-31.494783168903616,0.10981029229352685,0.06396999683670926,0.10981029229352685,0.9930538759759031,-11.211270966563383,1.0004060379418378,-11.499960111026976,10.936327813166717
26,-603.2264112541397,-139.6988258768735,606.2927849122422,167.25406420105514,3.066373658102407,27.55523832418163,1.0406791673942726,1.030019071526398,1.0406791673942726,0.9956994378006891,-7.448753136395868,1.021842273022885,-2.744929384969044,69.09618570503844
27,43.70721497829679,1.4420897860690602,-43.69553241669326,-20.506082766239295,0.01168256160352854,-19.063992980170234,0.07161859714147766,0.07914874962727597,0.07914874962727597,1.021842273022885,-2.744929384969044,1.0205527209076581,-2.97180766862522,7.882655203324439
28,354.6379010350465,48.17985678288731,-351.8865638871719,-41.15741857781682,2.751337147874608,7.022438205070493,0.5868692109920468,0.5945505714912913,0.5945505714912913,1.0205527209076581,-2.97180766862522,0.9972054247725077,-9.893719303829727,59.21302835579165
29,-558.4423686602688,-112.27377401086844,559.9999999685868,197.00891718336538,1.5576313083180366,84.73514317249695,0.9340445900085929,0.934044590008593,0.934044590008593,1.0205527209076581,-2.97180766862522,1.0636,5.042485329235742,62.016152979805895
30,64.82699858137487,-1.4079522701712806,-64.67830638758869,-52.6889886640863,0.14869219378617515,-54.09694093425758,0.10552172244482289,0.13712031403157052,0.13712031403157052,1.0283399887365734,-8.360658151113208,1.0181336197986757,-9.459905816197512,13.65621266251759
31,256.4414884020935,90.33284662874593,-255.41072929298582,-103.918027519121,1.0307591091076915,-13.58518089037507,0.44689255281080675,0.4612610059966248,0.4612610059966248,1.0181336197986757,-9.459905816197512,1.0004060379418378,-11.499960111026976,45.938331131347994
32,-140.7699228141085,-25.565879392133006,141.60111022679442,-46.24005267172342,0.8311874126859209,-71.80593206385643,0.23516470650633328,0.244559857264387,0.244559857264387,1.0181336197986757,-9.459905816197512,1.0193049556741949,-5.738133507996374,24.35643065073838
33,-189.99325920348141,-29.077978570422218,192.01052238032432,-55.740301607668876,2.017263176842903,-84.8182801780911,0.31592310364051907,0.32779822025432864,0.32779822025432864,1.0181336197986757,-9.459905816197512,1.0207233307967427,-2.8220604110783696,32.64638239639117
34,-347.60111022284576,18.64005267229239,349.24264832715187,-26.84158263828208,1.6415381043061075,-8.201529965989689,0.5715060527350642,0.5742730138865771,0.5742730138865771,1.0193049556741949,-5.738133507996374,1.0207233307967427,-2.8220604110783696,57.193527154367395
